0.0	7.20607	44.17005378601105	0
0.076447258848	7.20607	45.5149495758536	0
0.152894517696	7.20613	52.0746904959846	0
0.229341776544	7.20617	53.48607318603189	0
0.30525815165	7.2062	73.03609564082086	0
0.381705410498	7.20627	74.17919971427376	0
0.45815266934599996	7.20637	74.98210139917279	0
0.5345999281939999	7.20647	82.65964917392489	0
0.6110471870419999	7.20657	106.71495583865465	0
0.68749444589	7.2067
0.7639417047379999	7.2068
0.8403889635859999	7.207
0.9163053386919999	7.20713
0.9927525975399999	7.20733
1.0691998563879999	7.20753
1.145647115236	7.20773
1.2220943740839998	7.20797
1.298541632932	7.20823
1.37498889178	7.20847
1.4514361506279998	7.20877
1.527352525734	7.209
1.6037997845819998	7.20933
1.6802470434299999	7.20963
1.756694302278	7.20997
1.8331415611259998	7.21037
1.909588819974	7.2107
1.9860360788219997	7.2111
2.06248333767	7.21147
2.1383997127759997	7.21183
2.214846971624	7.21227
2.291294230472	7.21273
2.3677414893199997	7.2132
2.4441887481679996	7.21363
2.520636007016	7.21413
2.597083265864	7.2146
2.673530524712	7.2151
2.749446899818	7.21563
2.825894158666	7.2162
2.9023414175139997	7.21677
2.978788676362	7.2173
3.05523593521	7.2179
3.1316831940579997	7.2185
3.2081304529059995	7.2191
3.284046828012	7.2197
3.3604940868599997	7.2204
3.4369413457079996	7.22107
3.513388604556	7.2217
3.5898358634039997	7.22243
3.6662831222519996	7.2231
3.7427303810999994	7.2238
3.819177639948	7.22453
3.8950940150539997	7.2253
3.9715412739019995	7.2261
4.04798853275	7.22683
4.124435791598	7.22767
4.2008830504459995	7.22847
4.277330309293999	7.22927
4.353777568142	7.2301
4.43022482699	7.23097
4.506141202096	7.23187
4.582588460944	7.23273
4.659035719792	7.23363
4.7354829786399995	7.23457
4.811930237487999	7.2355
4.888377496335999	7.23643
4.964824755184	7.2374
5.041272014032	7.23837
5.117188389138	7.23937
5.1936356479859995	7.24037
5.270082906834	7.2414
5.346530165682	7.24247
5.42297742453	7.2435
5.499424683378	7.24457
5.575871942226	7.24563
5.6523192010739995	7.24677
5.7282355761799995	7.24787
5.804682835027999	7.24897
5.881130093875999	7.25013
5.957577352724	7.25127
6.034024611572	7.2525
6.11047187042	7.25367
6.1869191292679995	7.2549
6.263366388115999	7.2561
6.339282763221999	7.25733
6.415730022069999	7.2586
6.492177280918	7.25987
6.568624539766	7.26117
6.6450717986139995	7.26247
6.721519057461999	7.2638
6.797966316309999	7.2651
6.873882691415999	7.26647
6.950329950263999	7.26783
7.026777209112	7.2692
7.10322446796	7.27063
7.1796717268079995	7.27203
7.256118985655999	7.27347
7.332566244503999	7.27493
7.409013503351999	7.2764
7.484929878457999	7.27787
7.561377137305999	7.27937
7.637824396154	7.28087
7.714271655002	7.2824
7.790718913849999	7.28397
7.867166172697999	7.28553
7.943613431545999	7.2871
8.020060690393999	7.28867
8.0959770655	7.29027
8.172424324348	7.29193
8.248871583196	7.2936
8.325318842044	7.29523
8.401766100891999	7.2969
8.47821335974	7.2986
8.554660618587999	7.3003
8.631107877436	7.302
8.707024252541999	7.30377
8.78347151139	7.30553
8.859918770238	7.3073
8.936366029085999	7.3091
9.012813287934	7.3109
9.089260546781999	7.31273
9.16570780563	7.31457
9.242155064477998	7.31643
9.318071439584	7.3183
9.394518698432	7.3202
9.470965957279999	7.3221
9.547413216128	7.32407
9.623860474975999	7.32597
9.700307733824	7.32793
9.776754992671998	7.32993
9.852671367778	7.3319
9.929118626626	7.3339
10.005565885473999	7.336
10.082013144322	7.338
10.158460403169999	7.34007
10.234907662018	7.34217
10.311354920865998	7.34427
10.387802179714	7.34637
10.46371855482	7.3485
10.540165813668	7.35067
10.616613072516	7.35283
10.693060331364	7.35503
10.769507590212	7.35723
10.84595484906	7.35943
10.922402107907999	7.36173
10.998849366756	7.36393
11.074765741862	7.36623
11.151213000709998	7.36853
11.227660259558	7.37083
11.304107518406001	7.37313
11.380554777254	7.37553
11.457002036102	7.3779
11.533449294949998	7.38027
11.609896553798	7.38267
11.685812928904	7.38513
11.762260187751998	7.38757
11.838707446599999	7.39
11.915154705448	7.39247
11.991601964295999	7.39497
12.068049223144	7.3975
12.144496481991998	7.40003
12.22094374084	7.4026
12.296860115946	7.4052
12.373307374794	7.40773
12.449754633642	7.41033
12.52620189249	7.41303
12.602649151338	7.41567
12.679096410186	7.41833
12.755543669034	7.421
12.831990927882	7.4237
12.907907302987999	7.42643
12.984354561836	7.42923
13.060801820683999	7.43197
13.137249079532	7.43477
13.213696338379998	7.43757
13.290143597227999	7.4404
13.366590856075998	7.44323
13.442507231181999	7.44607
13.51895449003	7.44897
13.595401748878	7.45187
13.671849007726	7.4548
13.748296266574	7.45773
13.824743525421999	7.4607
13.90119078427	7.46367
13.977638043117999	7.4667
14.053554418224	7.4697
14.130001677071999	7.47273
14.20644893592	7.47587
14.282896194767998	7.4789
14.359343453615999	7.48203
14.435790712463998	7.48513
14.512237971311999	7.4883
14.588685230160001	7.4915
14.664601605266	7.49463
14.741048864114	7.49787
14.817496122962	7.5011
14.893943381809999	7.50433
14.970390640658	7.50763
15.046837899505999	7.51097
15.123285158354	7.51423
15.199732417202	7.5176
15.275648792308	7.52097
15.352096051155998	7.52433
15.428543310004	7.52777
15.504990568851998	7.5312
15.581437827699999	7.53463
15.657885086547997	7.5381
15.734332345395998	7.5416
15.810779604244	7.54513
15.88669597935	7.54867
15.963143238197999	7.5522
16.039590497046	7.55583
16.116037755894	7.5594
16.192485014742	7.56303
16.268932273589996	7.5667
16.345379532438	7.5704
